IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM QMIN Q10 Q20 Q30 Q40 Q50 Q60 Q70 Q80 Q90 QMAX
15558 -88.888748 37.726250 15542 -9895050.000000 4199667.000000 2010 7 0.393000 0.549000 0.900000 1.084000 1.188000 1.391000 1.738000 2.141000 2.875000 5.214000 10.531000
37881 147.697922 -37.592918 39581 16441657.000000 -4184824.500000 2010 7 19.150000 20.874001 22.131001 35.692001 41.838001 48.939999 55.990002 59.383999 101.264999 127.940002 129.899994
11283 -83.821251 34.416248 17350 -9330939.000000 3831199.250000 2010 8 8.042000 9.027000 10.228000 12.125000 13.048000 14.300000 14.787000 15.552000 16.231001 16.582001 16.962000
22486 -121.649582 37.168751 3618 -13541970.000000 4137606.500000 2010 8 0.809000 0.809000 0.910000 0.910000 1.018000 1.018000 1.074000 1.133000 1.133000 1.133000 1.133000
19091 -94.779587 30.481251 19106 -10550815.000000 3393157.250000 2010 10 12.890000 15.146000 16.892000 17.326000 18.024000 19.830000 21.209999 22.152000 23.271999 30.556000 68.739998
19528 -97.621246 28.282917 19840 -10867147.000000 3148440.000000 2010 10 41.650002 43.678001 44.639999 45.646000 46.569000 55.060001 76.939003 94.068001 125.226997 130.697998 165.389999
5322 7.757083 46.547916 32224 863514.562500 5181690.500000 2010 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.439000 1.766000 1.860000
28373 -77.669586 48.089584 21483 -8646139.000000 5353308.000000 2010 12 222.003998 233.783997 244.940002 269.519012 293.644989 302.989990 317.997986 340.368011 372.083008 480.252991 775.880005
8104 -71.509583 43.166248 24511 -7960410.500000 4805245.000000 2011 2 1.532000 1.628000 1.752000 1.865000 1.960000 2.052000 2.082000 2.184000 2.358000 2.498000 2.832000
17202 -98.434586 40.089584 14269 -10957688.000000 4462752.000000 2011 3 0.246000 2.027000 5.727000 6.459000 6.745000 7.644000 8.829000 10.157000 12.922000 13.988000 15.360000
21754 -119.763748 38.715416 9216 -13332039.000000 4309780.500000 2011 3 23.146999 29.311001 34.301998 36.608002 41.703999 48.271999 56.604000 62.195999 72.361000 104.931999 124.727997
36627 147.253754 -19.972084 36412 16392213.000000 -2223282.250000 2011 5 1.351000 1.760000 1.990000 2.296000 3.378000 4.021000 5.321000 6.349000 9.832000 18.757000 32.280998
39707 147.572083 -30.888750 37583 16427649.000000 -3438520.000000 2011 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9235 -75.727081 40.070415 22963 -8429900.000000 4460618.000000 2011 5 121.478996 132.862000 155.091003 178.225998 188.589996 197.085007 208.412003 230.386002 260.458008 395.302002 685.267029
3715 12.103750 47.491249 32061 1347383.250000 5286701.500000 2011 8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9164 -76.170418 40.413750 22824 -8479252.000000 4498838.000000 2011 8 0.084000 0.092000 0.098000 0.100000 0.103000 0.111000 0.134000 0.155000 0.170000 0.225000 0.279000
17745 -90.827080 37.450417 15654 -10110824.000000 4168961.250000 2011 9 0.000000 0.000000 0.005000 0.036000 0.065000 0.113000 0.124000 0.154000 0.197000 0.296000 0.399000
40793 140.142914 -37.570415 39570 15600638.000000 -4182319.500000 2011 9 0.190000 0.200000 0.234000 0.296000 0.331000 0.377000 0.415000 0.430000 0.449000 0.457000 0.467000
28005 -63.717083 51.767082 21299 -7092953.000000 5762685.000000 2011 11 0.887000 2.904000 4.626000 5.371000 6.516000 8.359000 10.653000 15.390000 17.834999 23.004999 54.669998
5064 21.517916 46.627083 33286 2395363.500000 5190503.000000 2011 12 504.039001 547.080994 583.325989 586.158020 586.158020 586.158020 586.440979 588.989014 588.989014 590.122009 600.315979
6794 102.760414 20.697083 34750 11439237.000000 2303988.750000 2012 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
31126 -118.125420 49.905418 5721 -13149662.000000 5555446.000000 2012 2 9.458000 9.486000 9.769000 10.234000 11.627000 13.592000 13.671000 13.762000 16.832001 21.985001 30.865000
3618 21.693750 66.409584 32866 2414937.250000 7392681.000000 2012 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1473 -67.050415 18.282917 25497 -7464018.000000 2035245.000000 2012 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1684 -129.789581 63.303749 2145 -14448110.000000 7046941.000000 2012 3 0.148000 0.175000 0.190000 0.214000 0.288000 0.326000 0.329000 0.355000 0.423000 0.451000 1.130000
14638 -97.055420 48.819584 12822 -10804160.000000 5434571.000000 2012 4 93.056000 94.676003 100.945000 104.042000 105.957001 107.545998 108.422997 108.861000 109.018997 109.087997 109.163002
33568 -40.631248 -19.529583 27743 -4523050.000000 -2174023.250000 2012 4 9.373000 9.458000 10.180000 10.902000 12.927000 14.059000 18.844999 22.341999 27.070999 29.591000 32.847000
20958 -113.767914 37.190418 9837 -12664586.000000 4140018.500000 2012 6 6.326000 6.326000 6.734000 7.151000 7.576000 8.340000 9.354000 11.233000 17.990999 22.256001 29.662001
25694 -152.936249 57.668751 253 -17024786.000000 6419656.000000 2012 6 12.460000 12.595000 14.665000 37.310001 88.324997 112.099998 134.199997 168.399994 187.750000 201.100006 209.199997
35455 -53.557083 -30.149584 29782 -5961947.000000 -3356236.250000 2012 6 7.674000 8.311000 9.939000 11.327000 12.063000 12.134000 13.974000 14.711000 16.056000 17.118000 17.924999
27988 -67.934586 50.129581 21337 -7562443.500000 5580399.500000 2012 7 86.900002 93.739998 106.500000 112.800003 120.000000 140.000000 169.800003 190.600006 199.199997 212.600006 219.000000
15565 -112.056252 44.647915 7706 -12474045.000000 4970183.000000 2012 9 0.160000 0.268000 0.299000 0.396000 0.544000 0.739000 0.975000 1.217000 1.609000 2.720000 5.766000
6656 38.999584 -12.567917 33588 4341414.000000 -1399054.125000 2012 10 18.299999 18.559999 19.010000 20.740000 21.280001 22.100000 22.520000 23.320000 23.750000 26.340000 29.100000
37642 150.138748 -33.476250 37961 16713369.000000 -3726559.000000 2013 2 19.799999 29.200001 30.600000 31.240000 34.570000 35.599998 36.230000 45.900002 46.500000 46.500000 48.700001
6682 55.461250 -21.182083 34344 6173918.000000 -2357978.750000 2013 2 37.095001 39.445000 40.889000 42.446999 43.154999 43.608002 44.514000 46.863998 50.319000 51.763000 54.935001
31908 -107.400414 49.099583 6396 -11955759.000000 5465740.500000 2013 3 0.011000 0.012000 0.013000 0.014000 0.015000 0.015000 0.016000 0.016000 0.017000 0.018000 0.019000
957 -84.002914 35.080418 16960 -9351162.000000 3905134.250000 2013 3 0.250000 0.342000 0.353000 0.360000 0.362000 0.371000 0.374000 0.379000 0.389000 0.404000 0.453000
7887 129.543747 61.922916 35595 14420744.000000 6893227.500000 2013 4 0.050000 0.054000 0.061000 0.067000 0.072000 0.073000 0.076000 0.084000 0.110000 0.123000 0.151000
13800 -87.143753 41.597084 20985 -9700798.000000 4630566.000000 2013 5 151.494995 228.856003 528.674988 557.841003 603.715027 699.424988 755.492004 807.028015 844.406982 1256.133057 2021.819946
30268 -124.616249 49.395416 1767 -13872217.000000 5498672.500000 2013 5 2.460000 2.950000 3.321000 3.644000 4.155000 4.560000 4.994000 5.604000 5.912000 7.052000 7.890000
10547 -81.684586 33.161251 18079 -9093086.000000 3691493.500000 2013 6 7.420000 7.960000 8.435000 8.605000 8.925000 9.345000 10.400000 12.000000 12.550000 13.950000 16.400000
4761 -3.503750 52.297085 30664 -390035.687500 5821685.000000 2013 9 0.087000 0.140000 0.162000 0.184000 0.201000 0.222000 0.243000 0.262000 0.280000 0.300000 0.338000
27255 -79.058746 43.892082 24261 -8800779.000000 4886044.000000 2013 10 1.727000 2.376000 3.183000 3.398000 3.789000 3.964000 4.284000 4.593000 4.907000 5.193000 6.485000
16372 -103.365417 44.117916 10175 -11506586.000000 4911184.000000 2013 11 0.000000 0.001000 0.009000 0.019000 0.029000 0.031000 0.034000 0.040000 0.046000 0.073000 0.224000
28750 -112.977081 51.470417 5015 -12576551.000000 5729660.500000 2013 12 0.566000 0.605000 0.623000 0.658000 0.740000 0.844000 1.013000 1.128000 1.492000 2.769000 3.738000
5876 30.539583 -22.770416 33721 3399650.750000 -2534791.250000 2013 12 4.163000 4.310000 4.494000 4.553000 4.921000 5.409000 6.686000 6.745000 6.796000 6.977000 7.192000
9855 -77.570419 38.890415 23509 -8635100.000000 4329261.000000 2013 12 3.540000 3.540000 3.596000 3.670000 3.814000 4.134000 4.134000 4.395000 7.549000 7.674000 7.730000
22240 -118.614586 34.560417 10633 -13204115.000000 3847248.000000 2014 2 46.430000 47.417000 47.962002 48.409000 49.752998 50.902000 53.317001 59.734001 64.026001 65.589996 66.792999
27755 -72.781250 45.360416 22135 -8101971.500000 5049498.500000 2014 3 0.315000 0.378000 0.441000 0.622000 0.717000 0.812000 0.914000 1.016000 1.195000 1.352000 1.470000
39814 151.611252 -27.687084 37024 16877288.000000 -3082112.000000 2014 6 8.297000 32.139999 42.049999 69.093002 87.781998 95.428001 109.444000 131.248001 145.548004 196.802002 236.162003
1150 -83.712914 41.500416 13535 -9318879.000000 4619805.000000 2014 7 0.261000 0.374000 0.421000 0.453000 0.572000 0.699000 0.838000 0.993000 1.088000 1.200000 1.577000
19640 -105.581253 36.302082 10145 -11753251.000000 4041129.250000 2014 8 36.419998 36.674000 36.880001 37.098000 37.337002 37.400002 37.580002 37.801998 37.998001 38.084000 38.270000
22931 -122.623749 40.472084 2901 -13650413.000000 4505332.000000 2014 8 2.633000 5.206000 6.908000 12.474000 15.509000 21.540001 24.903999 30.862000 37.674999 84.412003 184.899994
40011 117.417084 -34.418751 35480 13070810.000000 -3831477.750000 2014 8 0.000000 0.000000 0.000000 0.002000 0.006000 0.025000 0.030000 0.034000 0.045000 0.120000 0.251000
37673 150.424576 -34.389584 38144 16745187.000000 -3828231.000000 2015 3 0.614000 0.667000 0.710000 0.775000 0.804000 0.813000 0.996000 1.359000 1.899000 4.621000 13.904000
13711 -87.786247 45.579582 13406 -9772320.000000 5073896.000000 2015 4 1.980000 2.115000 2.255000 2.670000 3.790000 4.245000 4.505000 5.215000 5.385000 5.875000 7.450000
8120 -71.802086 42.450417 24848 -7992971.500000 4725559.000000 2015 5 0.079000 0.157000 0.161000 0.164000 0.167000 0.170000 0.173000 0.176000 0.179000 0.186000 0.246000
16637 -106.510414 40.572918 8056 -11856685.000000 4516556.500000 2015 6 4.200000 4.275000 4.320000 4.385000 4.470000 4.600000 4.875000 5.165000 5.450000 5.505000 5.610000
18594 -98.466248 35.233749 16834 -10961213.000000 3922203.000000 2015 8 0.332000 0.480000 0.515000 0.540000 0.574000 0.627000 0.922000 1.042000 1.559000 2.770000 6.280000
15753 -108.695419 47.610416 6908 -12099919.000000 5299967.500000 2015 9 0.004000 0.005000 0.006000 0.008000 0.009000 0.011000 0.017000 0.029000 0.035000 0.041000 0.053000
17458 -94.582085 37.865417 15471 -10528830.000000 4215159.000000 2015 9 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
17159 -101.722916 40.470417 8134 -11323743.000000 4505146.000000 2015 10 0.247000 0.325000 0.447000 0.550000 0.592000 0.728000 0.883000 1.107000 1.462000 1.752000 1.932000
30049 -129.924576 56.042915 946 -14463138.000000 6238669.000000 2015 10 1.270000 1.794000 1.971000 2.040000 2.070000 2.270000 2.737000 3.888000 4.844000 6.342000 21.040001
15061 -89.432915 43.175415 20162 -9955627.000000 4806265.000000 2015 11 4.590000 4.773000 4.958000 4.985000 5.035000 5.043000 5.067000 5.224000 5.580000 5.622000 5.705000
10858 -81.024582 29.116249 19650 -9019615.000000 3241206.000000 2015 12 6.116000 6.649000 7.360000 8.857000 9.732000 10.732000 12.193000 13.111000 15.778000 23.509001 72.490997
35113 -53.008751 -26.923750 29428 -5900907.000000 -2997138.250000 2016 1 1.025000 1.031000 1.048000 1.070000 1.132000 1.195000 1.494000 2.163000 3.555000 4.494000 8.086000
30105 -126.650414 51.855415 1333 -14098660.000000 5772518.500000 2016 2 18.972000 22.941999 29.676001 36.584999 42.474998 53.519001 60.881001 71.018997 87.894997 107.038002 145.548004
37546 151.342911 -33.347916 37936 16847416.000000 -3712273.000000 2016 5 2.452000 2.548000 2.792000 3.092000 3.302000 3.483000 3.743000 4.180000 4.415000 4.848000 5.239000
6726 33.568748 -13.288750 33600 3736856.000000 -1479296.875000 2016 6 0.094000 0.146000 0.213000 0.253000 0.272000 0.306000 0.352000 0.439000 0.501000 0.669000 1.113000
14652 -95.742081 48.795418 12826 -10657960.000000 5431881.000000 2016 7 0.079000 0.099000 0.133000 0.153000 0.214000 0.259000 0.301000 0.485000 0.546000 0.708000 1.135000
30063 -127.426247 54.117085 1134 -14185025.000000 6024286.500000 2016 8 0.009000 0.010000 0.012000 0.017000 0.020000 0.020000 0.022000 0.027000 0.031000 0.035000 0.082000
31868 -109.832085 49.097084 6400 -12226452.000000 5465462.500000 2016 9 0.003000 0.005000 0.007000 0.011000 0.014000 0.016000 0.019000 0.021000 1.031000 6.258000 17.018000
17437 -95.559586 38.645416 15036 -10637644.000000 4301988.000000 2016 12 0.024000 0.031000 0.036000 0.039000 0.040000 0.046000 0.051000 0.056000 0.067000 0.114000 0.193000
28220 -73.262917 58.037918 21148 -8155590.500000 6460751.500000 2016 12 2.727000 3.828000 4.078000 4.440000 4.763000 5.295000 5.949000 6.405000 7.637000 12.216000 34.263000
11795 -86.764580 33.552917 17853 -9658589.000000 3735093.750000 2017 1 1.416000 1.425000 1.653000 3.305000 4.146000 4.432000 4.548000 4.825000 5.142000 5.222000 5.239000
2662 -83.172081 9.881250 21093 -9258674.000000 1099975.750000 2017 1 17.868000 19.878000 22.070000 23.407000 24.412001 24.721001 25.226999 25.677999 27.702000 29.903000 35.396000
33018 -46.120419 -15.917916 28965 -5134101.500000 -1771974.375000 2017 1 0.351000 0.383000 0.435000 0.506000 0.627000 0.796000 1.031000 1.288000 2.569000 4.406000 7.221000
20364 -110.416252 42.095417 12131 -12291481.000000 4686040.500000 2017 2 8.367000 8.391000 8.418000 8.449000 8.476000 8.505000 8.535000 8.563000 8.593000 8.621000 8.644000
19124 -95.802917 29.747084 19449 -10664732.000000 3311430.250000 2017 3 3.610000 4.114000 4.716000 4.898000 5.014000 5.280000 6.075000 7.852000 12.562000 21.664000 29.820000
14275 -77.819580 42.149582 25020 -8662836.000000 4692070.000000 2017 5 0.172000 0.180000 0.183000 0.191000 0.208000 0.233000 0.273000 0.308000 0.317000 0.370000 0.442000
33476 -43.492085 -20.073750 27881 -4841516.500000 -2234599.500000 2017 5 5.975000 8.654000 9.659000 9.866000 10.673000 11.242000 12.052000 13.371000 14.733000 17.013000 23.077999
7800 136.209579 36.102085 35630 15162781.000000 4018865.750000 2017 5 1387.522949 1418.671997 1472.189941 1654.266968 1777.161987 2024.651001 2070.523926 2127.724121 2201.914062 2288.563965 2409.760010
11735 -88.487915 33.515415 17881 -9850430.000000 3730919.000000 2017 6 31.997999 31.997999 31.997999 31.997999 32.139999 32.280998 32.423000 32.706001 33.414001 33.696999 38.228001
35249 -49.177082 -25.269583 29139 -5474367.500000 -2812997.000000 2017 7 13.819000 14.362000 14.866000 15.421000 16.444000 17.047001 17.673000 19.209999 21.025000 24.216999 28.288000
25747 -142.836243 63.325417 290 -15900458.000000 7049353.000000 2017 10 0.765000 0.864000 0.965000 1.201000 1.607000 1.801000 2.167000 2.445000 3.180000 4.349000 11.213000
15940 -108.707916 43.142918 11787 -12101310.000000 4802647.500000 2017 12 0.188000 0.395000 0.533000 0.609000 0.638000 0.706000 0.795000 0.921000 1.049000 1.217000 1.674000
21820 -116.129585 40.759583 7940 -12927486.000000 4537336.000000 2018 1 1.492000 2.115000 2.384000 2.507000 2.608000 2.689000 3.244000 4.463000 5.934000 8.148000 10.405000
7833 131.822083 34.672916 35671 14674367.000000 3859771.500000 2018 1 0.060000 0.061000 0.064000 0.098000 0.104000 0.105000 0.112000 0.113000 0.113000 0.115000 0.120000
16284 -100.669586 46.066250 7373 -11206487.000000 5128071.500000 2018 3 1.453000 1.485000 1.577000 1.695000 1.836000 1.909000 2.015000 2.099000 2.196000 2.377000 2.483000
13359 -84.082085 36.215416 16205 -9359975.000000 4031481.750000 2018 5 0.386000 0.398000 0.427000 0.448000 0.469000 0.495000 0.545000 0.549000 0.569000 0.594000 0.657000
175 -69.947083 -36.727085 26643 -7786473.500000 -4088440.500000 2018 5 4.220000 5.122000 5.867000 6.232000 7.084000 9.390000 11.350000 17.100000 25.430000 29.280001 36.000000
39080 143.763748 -35.391251 38438 16003707.000000 -3939736.000000 2018 6 33.696999 38.936001 43.042000 44.882000 47.006001 49.979000 55.925999 56.633999 57.625000 64.420998 86.649002
40708 145.102921 -17.141251 38273 16152783.000000 -1908155.250000 2018 7 5.324000 5.499000 5.607000 5.901000 6.159000 6.315000 6.516000 6.603000 6.895000 9.305000 12.686000
22556 -118.472916 35.641251 10357 -13188345.000000 3967565.750000 2018 9 6.436000 6.825000 7.004000 7.004000 7.297000 7.297000 7.334000 7.445000 7.520000 7.746000 7.746000
32966 -44.215416 -17.280416 29962 -4922037.500000 -1923647.125000 2018 10 7.362000 8.031000 8.832000 9.781000 11.086000 12.431000 13.988000 15.637000 17.476999 19.686001 21.861000
17896 -104.852913 38.681252 9236 -11672173.000000 4305977.000000 2019 2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14773 -95.790413 45.022915 13511 -10663340.000000 5011928.000000 2019 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
32706 -35.429585 -6.134583 30186 -3944003.250000 -682898.687500 2019 4 5.040000 5.649000 6.342000 6.753000 6.994000 7.249000 7.377000 7.490000 7.872000 8.226000 9.429000
35541 -52.061249 -30.698750 29800 -5795431.500000 -3417369.250000 2019 4 7.221000 7.674000 11.171000 14.045000 17.443001 22.243000 28.246000 38.368999 55.500999 81.268997 112.984001
6777 108.832916 14.984583 34875 12115225.000000 1668076.125000 2019 4 5.250000 6.050000 6.910000 8.875000 11.500000 13.200000 14.150000 14.700000 15.100000 17.350000 24.600000
23067 -120.657082 39.318748 3129 -13431485.000000 4376943.000000 2019 5 1.281000 1.281000 1.366000 1.403000 1.526000 1.649000 1.712000 1.724000 1.901000 2.336000 2.545000
18787 -91.347916 33.124584 18090 -10168803.000000 3687411.750000 2019 6 0.208000 0.209000 0.210000 0.211000 0.212000 0.216000 0.220000 0.222000 0.245000 0.313000 0.691000
40232 116.038750 -33.086250 35276 12917375.000000 -3683144.500000 2019 9 0.351000 0.405000 0.524000 0.699000 1.117000 1.407000 2.050000 2.302000 3.129000 5.139000 6.400000
7805 138.808746 37.246250 35607 15452119.000000 4146233.500000 2019 10 0.067000 0.069000 0.070000 0.070000 0.071000 0.072000 0.078000 0.084000 0.102000 0.141000 0.209000
32430 -49.045418 -7.613750 27225 -5459711.000000 -847558.750000 2019 12 0.059000 0.454000 0.559000 0.779000 0.998000 1.209000 1.431000 2.464000 4.177000 4.633000 5.918000
38490 143.677078 -38.233749 40013 15994059.000000 -4256161.500000 2019 12 3.285000 3.432000 3.627000 3.942000 4.216000 4.531000 4.978000 5.850000 7.934000 10.517000 17.924999
