IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
36249 -71.8704 -52.9963 26656 -8000578.0000 -5899515.5000 1960 2 28552 -27291 -28716 27157 3946 2493 -4356 -17911 -31034 -24784 -15731 -4623 31085.0000 19823.0000 10653.0000 32344.0000 15033.0000 337678.0000 150608.0000 127063.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 108.0000 108.0000 820.0000 0.0000 0.0000 0.0000 2.0000 0.0000 0.0000 2196.0000 0.0000 0.0000 952.0000 1.0000 63514.0000 93.0000 1.0000 7.0000 1383.0000 7.0000 4.0000 8066.0000 0.0000 0.0000 0.0000 8.2000 -0.8081 0.1299 32.4478 -0.9369 769.0000 0.0028 -0.0001 -0.0000 -0.0048 -0.0001 0.0028 0.9514 -0.0048 -0.0002 7.6015 3.0016 868.0000 0.4559 -0.0000 -0.6007 0.8932 0.0001 615.3374 1553077248.0000 6208.0000 77584.0000
36872 144.6879 -41.1354 38533 16106585.0000 -4579174.0000 1960 2 8806 3890 7414 3687 -18467 -17157 -18467 -19113 6593 5338 8305 9177 3220.0000 1363.0000 2155.0000 3367.0000 1679.0000 21906.0000 14838.0000 30612.0000 1.0000 1.0000 1.0000 1.0000 1.0000 4839.0000 512.0000 116.0000 1208.0000 1.0000 4.0000 0.0000 5.0000 8595.0000 0.0000 4470.0000 4.0000 442.0000 340.0000 4.0000 31079.0000 116.0000 1.0000 4.0000 190.0000 4.0000 3.0000 16467.0000 4497.0000 0.0000 0.0000 7.0000 -0.8055 -0.5570 -33.8479 -0.6654 142.0000 -0.0088 0.0002 -0.0000 -0.0139 -0.0000 -0.0088 1.5228 -0.0139 0.0000 2.0787 4.8780 1168.0000 0.9482 0.0001 0.5561 1.4351 0.0001 67.3521 1248200832.0000 1655.0000 102016.0000
8268 -72.2604 41.9346 25192 -8043992.5000 4668136.5000 1960 3 2835 4385 2331 4063 17345 17787 17056 18387 3314 3314 3314 3314 2145.0000 960.0000 259.0000 1227.0000 487.0000 19558.0000 10765.0000 3326.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 116.0000 116.0000 439.0000 0.0000 0.0000 0.0000 7.0000 0.0000 0.0000 14803.0000 0.0000 0.0000 165.0000 4.0000 14643.0000 93.0000 3.0000 4.0000 95.0000 4.0000 284.0000 48822.0000 0.0000 0.0000 0.0000 180.5000 -0.1321 0.1333 51.3094 -2.2130 22.0000 0.0117 -0.0013 0.0001 -0.0085 -0.0001 0.0117 6.3098 -0.0085 -0.0013 4.0192 17.4450 106.0000 3.6122 -0.0001 -5.1822 6.6147 0.0045 33.6459 1239778688.0000 434.0000 33431.0000
13159 -86.8254 35.9446 16376 -9665361.0000 4001332.7500 1960 4 357 844 700 530 4812 3996 4028 4228 678 926 926 926 159.0000 317.0000 238.0000 278.0000 174.0000 1290.0000 2993.0000 2838.0000 1.0000 1.0000 1.0000 1.0000 1.0000 4116.0000 423.0000 119.0000 119.0000 1.0000 5.0000 0.0000 0.0000 11812.0000 0.0000 6713.0000 5.0000 304.0000 136.0000 6.0000 5618.0000 119.0000 5.0000 4.0000 22.0000 3.0000 4587.0000 27174.0000 4705.0000 0.0000 0.0000 203.8000 0.9746 -0.1386 31.8050 -1.6039 1.0000 -0.0003 -0.0004 -0.0002 0.0092 -0.0006 -0.0003 2.1989 0.0092 -0.0005 3.5639 7.4280 190.0000 0.5569 -0.0005 -3.8123 3.8705 0.0004 7.1189 1063503104.0000 115.0000 24039.0000
30106 -126.6738 51.6521 1348 -14101258.0000 5749883.5000 1960 4 2291 3268 3031 2583 13322 12598 12733 12495 1340 1340 1340 1340 1355.0000 665.0000 197.0000 1036.0000 440.0000 8882.0000 9093.0000 4196.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 437.0000 109.0000 218.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 328.0000 1892.0000 1.0000 12465.0000 58.0000 3.0000 4.0000 48.0000 4.0000 116.0000 27722.0000 0.0000 0.0000 0.0000 17.2000 -0.0572 0.7158 8.0437 -2.0840 328.0000 0.0254 -0.0002 0.0001 -0.0058 -0.0004 0.0254 3.2050 -0.0058 -0.0003 25.9063 10.5701 337.0000 1.9355 -0.0003 -2.4161 3.4374 0.0004 22.1698 1147352448.0000 489.0000 56904.0000
26652 -63.1087 46.2738 21806 -7025234.0000 5151170.5000 1960 7 344 535 239 233 4159 3981 3698 3281 164 345 416 445 312.0000 167.0000 85.0000 209.0000 96.0000 2943.0000 1791.0000 905.0000 1.0000 1.0000 1.0000 1.0000 1.0000 565.0000 547.0000 64.0000 64.0000 0.0000 0.0000 0.0000 0.0000 366.0000 1557.0000 0.0000 0.0000 482.0000 47.0000 0.0000 3246.0000 128.0000 1.0000 4.0000 19.0000 4.0000 5.0000 69118.0000 -757.0000 0.0000 2999.0000 7.5000 0.6792 -0.6029 36.1431 -1.4074 10.0000 -0.0117 0.0001 0.0001 0.0276 -0.0005 -0.0117 3.3935 0.0275 -0.0003 1.5793 9.0046 13.0000 1.7998 -0.0002 -1.8005 3.6593 0.0005 5.6377 892271808.0000 418.0000 159158.0000
5038 17.8804 68.8721 31113 1990438.8750 7666805.5000 1960 7 -31643 -32574 24442 20741 -32133 7336 -13420 31315 7287 12521 15422 15422 29359.0000 19219.0000 3656.0000 23824.0000 9539.0000 316728.0000 160181.0000 45691.0000 68648.0000 28431.0000 28.0000 40196.0000 1.0000 0.0000 567.0000 34.0000 34.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 533.0000 1140.0000 0.0000 70160.0000 166.0000 1.0000 6.0000 1601.0000 6.0000 5.0000 0.0000 0.0000 0.0000 0.0000 7.2000 -0.0700 -0.9755 30.4904 -1.3732 163.0000 -0.0002 -0.0000 0.0000 -0.0000 -0.0000 -0.0002 0.0199 -0.0000 0.0000 12.4140 0.0564 244.0000 0.0137 0.0000 -0.0054 0.0192 0.0000 522.5808 1777170560.0000 9.0000 0.0000
28715 -112.1379 50.5071 5430 -12483136.0000 5622423.0000 1960 8 693 197 458 382 9943 10290 9599 8961 98 116 154 214 569.0000 483.0000 363.0000 550.0000 296.0000 5369.0000 5038.0000 3738.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1183.0000 904.0000 110.0000 938.0000 0.0000 2.0000 0.0000 0.0000 3538.0000 0.0000 213.0000 2.0000 845.0000 12.0000 2.0000 9510.0000 110.0000 2.0000 5.0000 42.0000 4.0000 9295.0000 9148.0000 1330.0000 0.0000 0.0000 779.4000 -0.9675 0.1795 -24.2283 -0.7415 1471.0000 0.0010 -0.0000 0.0000 -0.0053 0.0000 0.0010 0.5042 -0.0053 0.0000 6.4377 1.6118 3997.0000 0.3125 0.0000 0.1054 0.4774 0.0000 14.1432 1156106752.0000 177.0000 22665.0000
30626 -120.0196 50.5871 1520 -13360519.0000 5631328.0000 1960 11 281 179 120 328 4266 4803 4889 5325 150 129 146 174 353.0000 303.0000 124.0000 313.0000 153.0000 2848.0000 2891.0000 2045.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1481.0000 203.0000 93.0000 203.0000 0.0000 0.0000 0.0000 0.0000 4442.0000 0.0000 4936.0000 0.0000 93.0000 197.0000 1.0000 6840.0000 59.0000 3.0000 4.0000 23.0000 3.0000 1698.0000 38930.0000 1561.0000 0.0000 0.0000 952.0000 0.2817 -0.7441 48.6706 -1.2005 1.0000 -0.0143 -0.0007 -0.0001 0.0031 -0.0000 -0.0143 2.8765 0.0031 -0.0006 16.0426 8.1074 2245.0000 1.0644 -0.0002 -2.9252 3.8063 0.0009 7.7812 1019400256.0000 219.0000 51264.0000
1636 -116.1421 64.8746 4824 -12928877.0000 7221805.5000 1960 12 -6463 -6348 32116 12627 -23142 14045 -28389 -18683 -25150 -25150 -25150 -25150 133981.0000 86776.0000 32711.0000 115685.0000 67804.0000 1230378.0000 874308.0000 429519.0000 1.0000 1.0000 1.0000 1.0000 1.0000 30363.0000 676.0000 39.0000 118.0000 2.0000 1.0000 0.0000 5.0000 1480.0000 10127.0000 48105.0000 1.0000 575.0000 196.0000 5.0000 160463.0000 101.0000 2.0000 10.0000 6898.0000 7.0000 4575.0000 156894.0000 25085.0000 0.0000 12569.0000 285.6000 0.7322 0.4548 9.5973 -1.4575 106.0000 0.0547 0.0002 -0.0009 0.0707 0.0006 0.0543 10.7276 0.0703 -0.0004 3.9444 32.7215 22.0000 5.5507 0.0011 2.9748 11.9449 0.0041 2534.1982 1370196224.0000 716950.0000 10441845.0000
3837 7.7638 50.0838 31703 864256.6875 5575297.5000 1960 12 -13407 -9682 -22759 -31259 -28792 -28372 -26720 13096 -25911 -31137 3250 -17458 4175122.0000 3947107.0000 2209329.0000 4189283.0000 2184206.0000 31325984.0000 43195104.0000 28781984.0000 13470002.0000 2629235.0000 10800889.0000 1.0000 40352.0000 0.0000 450.0000 60.0000 60.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 340.0000 2543.0000 11.0000 816767.0000 110.0000 1.0000 10.0000 276151.0000 10.0000 1471.0000 80969.0000 0.0000 0.0000 0.0000 71.7000 0.6919 0.6401 48.1579 -2.6509 133.0000 0.0808 -0.0015 -0.0006 0.0452 -0.0003 0.0792 10.1221 0.0445 -0.0016 11.0679 30.5444 19.0000 5.3259 -0.0000 -6.6238 7.4176 0.0093 103293.8359 1891369600.0000 6415316.0000 6407562.0000
21213 -111.5421 33.6946 11029 -12416808.0000 3750864.0000 1961 2 678 10977 5240 5114 -1897 -3401 -7118 14037 2560 2793 2998 3266 21775.0000 10986.0000 9777.0000 15943.0000 8093.0000 152263.0000 156095.0000 116894.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 155.0000 77.0000 352.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 77.0000 1361.0000 22.0000 47648.0000 120.0000 5.0000 6.0000 1040.0000 6.0000 1809.0000 117844.0000 0.0000 0.0000 0.0000 544.9000 0.0850 0.3075 1.3491 -1.5130 55.0000 0.0028 0.0003 -0.0004 0.0168 -0.0039 0.0028 10.6250 0.0165 -0.0004 10.5369 28.2825 10.0000 2.1894 -0.0032 -13.4821 15.0231 0.0120 425.2353 1359774720.0000 22064.0000 563598.0000
38192 145.0254 -37.7863 39758 16144156.0000 -4206346.0000 1961 2 16217 -8101 24518 -30828 28168 843 -8643 18904 10148 3512 11271 18063 165820.0000 57918.0000 108744.0000 155136.0000 78386.0000 1419850.0000 876321.0000 1029123.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 294.0000 73.0000 294.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 220.0000 1121.0000 10.0000 182911.0000 118.0000 1.0000 8.0000 8761.0000 7.0000 61.0000 74804.0000 0.0000 0.0000 0.0000 9.9000 -0.2300 0.5976 9.4348 -1.3463 13.0000 0.0140 -0.0001 -0.0003 -0.0115 -0.0013 0.0140 4.7921 -0.0114 -0.0007 3.9280 14.9259 997.0000 1.6171 -0.0007 -5.0224 6.1304 0.0015 3325.2637 1598439552.0000 123124.0000 827316.0000
10228 -78.8971 33.8512 24268 -8782784.0000 3768304.0000 1961 3 -30979 7105 -21970 -23344 3713 1545 -22368 6892 -28735 -1262 23043 26715 180486.0000 68064.0000 72978.0000 117615.0000 60888.0000 1731760.0000 728155.0000 754918.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 241.0000 120.0000 120.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 120.0000 36.0000 2.0000 166094.0000 77.0000 2.0000 8.0000 9772.0000 8.0000 322.0000 7572.0000 0.0000 0.0000 0.0000 3.1000 -0.2027 -0.4253 24.5480 -1.5076 103.0000 -0.0021 -0.0001 0.0000 -0.0004 0.0000 -0.0021 0.3531 -0.0004 -0.0001 1.4846 1.0796 3997.0000 0.1794 0.0000 -0.1343 0.3130 0.0000 3214.6106 1764690944.0000 19244.0000 76149.0000
25933 -157.0179 21.0963 416 -17479154.0000 2348423.7500 1961 4 3088 370 2416 6615 16219 16204 16248 16039 484 383 971 1070 662.0000 720.0000 758.0000 984.0000 627.0000 7130.0000 6621.0000 7636.0000 1.0000 1.0000 1.0000 1.0000 1.0000 13435.0000 932.0000 127.0000 553.0000 2.0000 14.0000 2.0000 13.0000 16195.0000 12645.0000 27679.0000 14.0000 846.0000 1245.0000 4.0000 15133.0000 92.0000 1.0000 4.0000 36.0000 4.0000 2.0000 55663.0000 795.0000 2.0000 12722.0000 16.7000 0.3480 -0.6620 33.3980 -0.7765 1.0000 -0.0380 -0.0001 -0.0000 0.0096 -0.0011 -0.0379 5.8791 0.0097 -0.0007 5.0561 18.2854 142.0000 3.4580 -0.0006 -4.6731 5.8663 0.0022 21.3854 1013639808.0000 1791.0000 317536.0000
788 -90.4437 43.2004 20143 -10068152.0000 4809048.5000 1961 4 32176 23322 13625 -375 1014 -31896 3651 -6291 -31917 -31917 21244 20156 1452248.0000 869785.0000 373564.0000 979319.0000 444436.0000 13172449.0000 8688741.0000 5092169.0000 3978998.0000 936048.0000 3043129.0000 28.0000 1.0000 0.0000 271.0000 68.0000 474.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 203.0000 340.0000 3.0000 652482.0000 115.0000 3.0000 8.0000 81832.0000 8.0000 6107.0000 18223.0000 0.0000 0.0000 0.0000 199.2000 0.4704 -0.1527 43.4017 -2.3280 478.0000 -0.0025 -0.0001 -0.0000 0.0101 -0.0002 -0.0025 1.6007 0.0101 -0.0002 5.3055 5.1676 211.0000 0.9845 -0.0001 -1.0909 1.7992 0.0002 26949.7324 1839243648.0000 720614.0000 1251069.0000
32893 -44.4321 -19.9813 27849 -4946157.0000 -2224302.7500 1961 5 340 1029 2727 3340 11242 11694 11903 12053 2126 2696 3017 3017 596.0000 277.0000 709.0000 691.0000 379.0000 4898.0000 3844.0000 7069.0000 1.0000 1.0000 1.0000 1.0000 1.0000 8667.0000 468.0000 127.0000 219.0000 1.0000 7.0000 1.0000 1.0000 15809.0000 10240.0000 2737.0000 7.0000 381.0000 312.0000 9.0000 7003.0000 127.0000 5.0000 4.0000 36.0000 4.0000 6615.0000 40147.0000 -3147.0000 1.0000 9979.0000 774.4000 -0.4012 0.4928 29.8416 -1.2018 67.0000 0.0128 -0.0011 -0.0004 -0.0163 -0.0001 0.0129 5.1974 -0.0163 -0.0009 7.9584 15.0893 28.0000 2.1738 -0.0003 -4.5010 5.5351 0.0028 15.8102 1147629056.0000 244.0000 31152.0000
5728 26.8612 -33.3546 34134 2990180.7500 -3713015.2500 1961 6 547 3429 1921 4536 31888 32003 -31929 -30555 202 211 158 167 2287.0000 820.0000 1529.0000 1934.0000 960.0000 23356.0000 9122.0000 13850.0000 1.0000 1.0000 1.0000 1.0000 1.0000 12015.0000 121.0000 121.0000 241.0000 3.0000 0.0000 0.0000 3.0000 0.0000 0.0000 12017.0000 0.0000 0.0000 585.0000 25.0000 22017.0000 92.0000 2.0000 5.0000 124.0000 5.0000 125.0000 117648.0000 0.0000 0.0000 0.0000 252.7000 0.8239 -0.4013 57.6099 -1.5880 10.0000 -0.0603 -0.0009 0.0002 0.1247 -0.0014 -0.0595 12.4410 0.1226 -0.0014 7.6102 36.4143 16.0000 8.2264 -0.0008 -8.6176 12.3307 0.0046 46.3240 993759104.0000 10324.0000 1544840.0000
21492 -111.9771 38.7504 9201 -12465232.0000 4313676.5000 1961 7 1217 89 834 1626 30436 29039 26544 24993 284 376 628 760 2091.0000 1485.0000 902.0000 1805.0000 906.0000 18703.0000 14588.0000 11463.0000 1.0000 1.0000 1.0000 1.0000 1.0000 26187.0000 185.0000 93.0000 210.0000 2.0000 4.0000 4.0000 2.0000 34051.0000 38915.0000 9524.0000 4.0000 93.0000 1292.0000 11.0000 17154.0000 72.0000 3.0000 5.0000 77.0000 5.0000 866.0000 82629.0000 -8237.0000 4.0000 38873.0000 1691.3000 0.5063 0.8512 39.9787 -1.1773 325.0000 0.0715 -0.0015 -0.0002 0.0411 -0.0000 0.0713 7.8386 0.0409 -0.0012 9.9534 25.1898 301.0000 4.7641 -0.0002 -5.5061 7.5266 0.0034 44.7508 1019706496.0000 7422.0000 1037562.0000
28765 -112.7171 51.4712 5014 -12547609.0000 5729753.0000 1961 7 -31694 25441 -15066 24691 -17291 -21779 -22383 8299 10888 12698 15277 19303 43826.0000 41236.0000 33445.0000 47421.0000 26408.0000 357370.0000 436914.0000 390387.0000 1.0000 1.0000 1.0000 1.0000 1.0000 5382.0000 392.0000 58.0000 462.0000 0.0000 1.0000 1.0000 1.0000 2294.0000 15544.0000 1299.0000 1.0000 334.0000 200.0000 2.0000 82300.0000 93.0000 3.0000 7.0000 3729.0000 7.0000 8801.0000 14618.0000 -5986.0000 1.0000 19355.0000 685.1000 -0.4812 -0.0549 -3.0548 -3.1908 484.0000 0.0028 0.0001 0.0001 -0.0124 -0.0003 0.0028 2.0057 -0.0124 -0.0003 6.1094 6.5916 3997.0000 0.8612 0.0001 -0.7773 1.4336 0.0010 1184.6110 1666656896.0000 6945.0000 49704.0000
30714 -121.6621 51.0554 1409 -13543362.0000 5683463.0000 1961 7 5143 3769 5624 2554 -3111 -4930 -8556 -12902 2876 4612 9482 6990 4617.0000 3292.0000 1483.0000 3914.0000 1857.0000 40250.0000 33569.0000 20082.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1977.0000 93.0000 93.0000 202.0000 0.0000 0.0000 0.0000 0.0000 4314.0000 4314.0000 0.0000 0.0000 0.0000 962.0000 3.0000 14331.0000 93.0000 4.0000 5.0000 209.0000 5.0000 1507.0000 36845.0000 -2081.0000 0.0000 4303.0000 982.5000 0.9124 -0.3074 38.7839 -1.5687 58.0000 -0.0121 -0.0005 0.0005 0.0248 -0.0002 -0.0121 4.9658 0.0248 -0.0005 16.7804 15.2556 43.0000 1.6843 -0.0002 -2.6728 4.3288 0.0019 93.8940 1207206400.0000 4948.0000 314285.0000
12475 -82.8204 40.5488 14049 -9219527.0000 4513866.5000 1961 8 7576 12703 10895 6069 11499 12000 8264 1682 2439 3990 4567 5494 3304.0000 4506.0000 2507.0000 3854.0000 2307.0000 20352.0000 50657.0000 32095.0000 1.0000 1.0000 1.0000 1.0000 1.0000 4322.0000 630.0000 93.0000 372.0000 1.0000 0.0000 0.0000 1.0000 635.0000 0.0000 2150.0000 0.0000 513.0000 94.0000 5.0000 23212.0000 116.0000 5.0000 6.0000 309.0000 6.0000 7479.0000 23137.0000 4315.0000 0.0000 0.0000 333.7000 -0.2271 -0.2536 43.9052 -1.5121 4.0000 0.0109 -0.0006 0.0000 -0.0021 -0.0002 0.0109 2.8802 -0.0021 -0.0005 3.4164 8.9978 3835.0000 1.3749 -0.0003 -2.9956 3.5188 0.0010 103.1006 1351266176.0000 1338.0000 52685.0000
33241 -38.9971 -12.5837 30411 -4341135.5000 -1400816.6250 1961 8 -6579 31040 -32547 -5017 7688 -6968 17472 31208 -25909 9683 -6778 2945 2738847.0000 851894.0000 1728469.0000 2141556.0000 1070052.0000 25613136.0000 9295824.0000 18290532.0000 1632040.0000 410557.0000 1221483.0000 19.0000 1.0000 157153.0000 349.0000 129.0000 351.0000 0.0000 59.0000 36.0000 21.0000 226936.0000 280136.0000 59321.0000 59.0000 220.0000 1464.0000 11.0000 661761.0000 129.0000 1.0000 9.0000 137379.0000 9.0000 73.0000 -90335.0000 -156211.0000 36.0000 276941.0000 86.4000 -0.8018 0.5968 -14.0088 -1.4942 103.0000 0.1478 0.0003 -0.0006 -0.1993 0.0024 0.1431 21.4588 -0.1929 0.0020 5.6734 67.6598 10.0000 13.9214 0.0005 10.1353 19.3568 0.0065 53195.4922 1643782656.0000 20501548.0000 52740056.0000
40795 141.5196 -34.1413 38084 15753887.0000 -3800586.7500 1961 8 151 324 122 68 7206 7222 7271 7392 10 10 11 11 694.0000 85.0000 333.0000 412.0000 191.0000 7349.0000 946.0000 2811.0000 1406.0000 1406.0000 1.0000 1.0000 1.0000 0.0000 92.0000 92.0000 92.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 2.0000 1.0000 10682.0000 120.0000 3.0000 3.0000 34.0000 3.0000 1592.0000 4595.0000 0.0000 0.0000 0.0000 30.3000 0.6137 -0.7709 -1.1143 0.4955 46.0000 -0.0099 0.0000 0.0001 0.0083 0.0001 -0.0099 1.1681 0.0083 -0.0000 0.9006 3.4160 3997.0000 0.7504 0.0001 0.4357 1.2109 0.0000 11.1031 1047117696.0000 338.0000 65662.0000
3249 25.4454 58.1246 32992 2832571.0000 6470399.0000 1961 9 2898 4279 5033 3915 32460 -31277 -30520 -30149 5369 4907 3969 3477 2485.0000 1554.0000 828.0000 1838.0000 919.0000 27373.0000 13612.0000 7684.0000 1.0000 1.0000 1.0000 1.0000 1.0000 22046.0000 308.0000 49.0000 259.0000 0.0000 4.0000 3.0000 1.0000 12653.0000 69238.0000 7333.0000 4.0000 259.0000 73.0000 6.0000 16513.0000 105.0000 3.0000 6.0000 160.0000 5.0000 318.0000 74597.0000 -24950.0000 3.0000 93530.0000 50.3000 0.7835 -0.2273 47.2424 -1.9730 58.0000 -0.0081 -0.0008 -0.0005 0.0286 -0.0005 -0.0081 5.0242 0.0286 -0.0004 1.0636 16.5705 157.0000 2.2107 -0.0008 -4.6087 5.9313 0.0011 48.6666 1163334784.0000 2052.0000 180801.0000
37342 152.5654 -28.8862 37256 16983504.0000 -3215602.5000 1961 10 -19503 21864 11200 -19369 16014 -2558 -25961 -15700 -29022 9680 29652 28365 216914.0000 88795.0000 149476.0000 190863.0000 98928.0000 2054585.0000 869503.0000 1626987.0000 1.0000 1.0000 1.0000 1.0000 1.0000 8821.0000 123.0000 123.0000 554.0000 1.0000 0.0000 1.0000 1.0000 8128.0000 8128.0000 1625.0000 0.0000 0.0000 868.0000 9.0000 167683.0000 123.0000 2.0000 8.0000 11705.0000 7.0000 682.0000 31356.0000 -452.0000 1.0000 7760.0000 111.6000 -0.0335 -0.3625 38.7329 -1.4498 4.0000 -0.0094 -0.0005 0.0003 -0.0011 -0.0001 -0.0094 3.6541 -0.0011 -0.0006 8.0906 12.4533 298.0000 1.7292 0.0000 -2.2043 3.7972 0.0007 4550.9214 1728651776.0000 59910.0000 244255.0000
5064 21.5179 46.6271 33286 2395363.5000 5190503.0000 1961 10 -6821 11484 -651 23984 17773 -9268 -251 -35 -23473 -17010 -7784 6060 149894.0000 144067.0000 113189.0000 162552.0000 91297.0000 1153745.0000 1361742.0000 1555082.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 587.0000 64.0000 961.0000 0.0000 0.0000 0.0000 0.0000 341.0000 0.0000 0.0000 0.0000 494.0000 1648.0000 1.0000 156922.0000 112.0000 4.0000 8.0000 10988.0000 8.0000 4543.0000 7732.0000 0.0000 0.0000 0.0000 92.1000 0.8051 0.0362 -35.6628 1.5682 19.0000 -0.0002 0.0000 -0.0000 0.0007 0.0000 -0.0002 0.1218 0.0007 0.0000 5.9202 0.3815 3466.0000 0.0520 0.0000 0.1102 0.1333 0.0000 4070.3457 1874548352.0000 7974.0000 19434.0000
6399 39.5196 9.6696 33424 4399300.0000 1076413.1250 1962 1 442 362 9944 10539 7944 10587 14432 13983 2747 3405 4524 6932 5543.0000 5926.0000 10604.0000 10193.0000 7149.0000 43422.0000 67807.0000 109429.0000 1.0000 1.0000 1.0000 1.0000 1.0000 10811.0000 184.0000 92.0000 92.0000 1.0000 1.0000 1.0000 0.0000 5425.0000 10849.0000 15191.0000 1.0000 92.0000 839.0000 9.0000 38534.0000 260.0000 4.0000 5.0000 521.0000 5.0000 14643.0000 42390.0000 1871.0000 1.0000 10822.0000 2741.2000 0.2063 -0.9713 26.1978 1.6616 3997.0000 -0.0400 -0.0008 0.0000 0.0044 -0.0000 -0.0399 4.1892 0.0044 -0.0008 10.5643 11.9077 475.0000 2.3145 -0.0000 -3.1471 4.7116 0.0011 220.6493 1269845248.0000 14661.0000 597950.0000
20252 -108.3129 38.4804 9316 -12057339.0000 4283620.0000 1962 2 1211 404 609 641 11028 9639 9867 11243 188 144 144 144 898.0000 744.0000 512.0000 809.0000 465.0000 7256.0000 8005.0000 6261.0000 1.0000 1.0000 1.0000 1.0000 1.0000 15297.0000 235.0000 118.0000 118.0000 1.0000 2.0000 2.0000 0.0000 25497.0000 19548.0000 11047.0000 2.0000 118.0000 432.0000 5.0000 10769.0000 93.0000 6.0000 4.0000 46.0000 4.0000 6432.0000 37899.0000 -4378.0000 2.0000 20141.0000 2402.4001 0.6256 0.5987 36.1003 -1.4061 13.0000 0.0108 -0.0009 0.0006 0.0143 -0.0006 0.0108 5.9139 0.0143 -0.0002 10.4606 18.9768 1387.0000 1.7018 -0.0013 -5.6712 6.7539 0.0033 21.5206 1107528448.0000 696.0000 92443.0000
27589 -73.8904 47.5371 21545 -8225444.0000 5291804.0000 1962 2 6233 6507 7561 5692 -32284 -30341 -20757 -11180 3979 3979 3979 3979 6058.0000 2551.0000 1204.0000 4039.0000 1672.0000 48477.0000 30729.0000 18887.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 696.0000 93.0000 93.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 584.0000 167.0000 0.0000 31551.0000 175.0000 5.0000 6.0000 274.0000 5.0000 1731.0000 0.0000 0.0000 0.0000 0.0000 373.5000 -0.5262 -0.3883 39.6642 -1.6549 235.0000 0.0056 -0.0002 -0.0000 0.0007 0.0000 0.0056 0.8616 0.0007 -0.0001 4.6500 2.4545 931.0000 0.4245 0.0000 -0.5746 0.6290 0.0004 98.0875 1609878528.0000 2.0000 0.0000
8372 -72.1513 42.9279 24642 -8031840.5000 4778714.0000 1962 2 3188 1993 2827 2862 12320 12809 14218 16137 2600 2600 2600 2600 1670.0000 848.0000 224.0000 1002.0000 423.0000 16555.0000 8385.0000 2480.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 115.0000 115.0000 638.0000 0.0000 0.0000 0.0000 4.0000 0.0000 0.0000 6897.0000 0.0000 0.0000 170.0000 8.0000 10807.0000 115.0000 4.0000 5.0000 69.0000 4.0000 869.0000 49263.0000 0.0000 0.0000 0.0000 351.5000 0.6927 -0.3648 36.1116 -1.3557 1.0000 -0.0262 -0.0006 0.0001 0.0288 -0.0010 -0.0261 5.2903 0.0288 -0.0011 5.8879 18.2608 76.0000 2.6620 -0.0006 -6.2573 6.7324 0.0022 27.4167 1104101376.0000 1178.0000 147299.0000
